Stride Length (m),Step Frequency (steps/min),Stance Phase Duration (s),Swing Phase Duration (s),Double Support Phase Duration (s),Step Length (m),Cadence Variability (%),Hip Joint Angle (°),Knee Joint Angle (°),Ankle Joint Angle (°),Avg. Vertical GRF (N),Avg. A-P GRF (N),Avg. M-L GRF (N),Avg. COP Excursion (mm),Foot Clearance (mm),Gait Symmetry Index (%),Label
1.094768054,1.918006833,0.560917699,0.395867969,0.211993102,1,7.142580715,21.47766674,18.93382897,11.45914209,469.761418,277.6123737,75.92226829,10.85876037,19.75503281,90.00938419,1
1.2,2.2,0.5,0.5,0.1,1,8.4,14.3,12.8,18.1,418.5,256.6,30.4,14.9,19.1,51.1,0
0.96335187,1.884926798,0.617654086,0.374534318,0.201508483,0.9,5.17960014,22.40989268,20.08202576,10.78723442,557.1063494,288.6271647,73.3148373,11.22338357,21.13158512,88.630829,1
1.046204741,1.989357207,0.527161745,0.384830106,0.189716836,0.9,6.540925424,20.90467921,18.58122141,13.61109251,484.2937923,294.1815227,70.78360293,10.92189319,17.87058736,83.27185004,1
1.122179577,2.012555663,0.593480008,0.403620124,0.201783583,1.1,5.6704645,24.67743248,16.83709812,11.1155499,583.5271284,318.75431,70.00019771,10.32436822,19.4215946,87.84505532,1
0.5,1.5,0.6,0.4,0.3,0.4,4.9,12.8,25.2,5.3,410.1,346.6,79.6,14,18.1,79.5,0
1.089666319,1.75946018,0.584791175,0.393112212,0.201486157,1,6.972955446,19.23583053,17.63885358,13.82049387,589.1246338,309.7136602,63.64609866,10.56525042,20.12847389,88.76207444,1
0.6,2,0.5,0.5,0.3,0.5,3.8,20.8,14.9,10.9,440.2,348.5,78,12.8,19.8,73.8,0
1.183550134,1.940433115,0.633801318,0.394968234,0.180518662,1,5.179499677,23.61821469,14.12724219,12.72196235,532.4838943,309.7891373,66.3205716,10.6239729,18.26879347,94.8245979,1
1.045062374,1.773116085,0.586921499,0.387431161,0.189748299,0.9,6.388409473,23.55812303,16.62729797,12.16284761,524.6310018,323.3377688,81.38644768,10.68850401,18.8988054,91.49185333,1
1.3,2.3,0.5,0.5,0.1,1.2,3.5,28.5,21.5,8.8,462.9,300,46.6,13.9,12.2,68.7,0
1.128643759,1.848725296,0.599757936,0.399993563,0.205883999,1.1,5.874402198,22.77335292,17.09758991,10.15935597,601.2959563,293.8073811,63.13676185,11.07587126,19.36600608,89.90598089,1
0.989320609,1.686993109,0.596147455,0.426006159,0.21577372,0.9,6.754314685,24.11070322,17.40349237,13.60718455,478.065584,294.246102,71.24150294,10.26139908,18.75136572,89.49392966,1
1.048735664,1.827260371,0.622838342,0.389597485,0.198624193,0.9,6.34162722,20.84790415,17.0774289,13.00801403,539.7983232,300.070065,49.88633362,10.99043419,18.42056229,82.95271667,1
1.029828572,1.810287669,0.579010744,0.367036245,0.221465621,0.9,6.255532142,21.53834878,19.89664762,9.754554768,516.4722379,283.9120154,78.0555664,10.48029266,18.92392905,92.41240828,1
1.039684423,2.034630027,0.625988513,0.428297135,0.201723658,1,5.928220007,22.18822438,18.27152054,13.36611534,511.9632566,319.8879892,59.0330586,11.16041846,19.85786418,93.79745977,1
1.193325013,2.007945265,0.608455675,0.402245917,0.1769974,1,6.98039568,23.40506551,18.22528011,11.42674996,545.7128834,299.2321067,75.37790778,10.69997163,17.83790717,88.55525994,1
1.052414963,2.097909879,0.581335457,0.411422147,0.19117854,1,4.747197022,22.45659604,18.42868409,13.33725293,531.6773476,333.9796623,60.71546809,10.87104849,17.98987164,91.23842319,1
0.6,2.2,0.6,0.5,0.2,0.6,7.6,20.9,15,15.2,423.4,275.2,45.2,13,17.3,98,0
1.27849566,1.855804736,0.636957568,0.355860543,0.19384056,1.2,6.970003851,22.56544092,16.05420491,14.21574958,590.0743079,309.4700951,74.33581095,12.12758864,18.65349513,87.16030429,1
0.997082248,1.89267097,0.556193913,0.388655834,0.198281036,0.8,5.838240249,24.37166172,16.35818837,10.84890236,534.5756293,323.5363521,51.62222064,11.05845967,16.20801031,88.79574595,1
1.3,1.7,0.6,0.5,0.2,1.2,3,15.4,13.9,13.9,432.2,314.1,57.1,10.6,20.8,82.2,0
0.983772184,1.830888441,0.604623926,0.377243292,0.201319317,0.9,4.789962891,23.05643392,15.25418771,13.23000538,546.9092863,276.6234874,55.34562853,11.35076619,18.03423502,86.43983388,1
1.059205815,1.766381029,0.617801687,0.393226621,0.189548332,0.9,5.776445047,20.37993773,15.70375348,13.76593058,545.8224112,319.8882877,73.68807003,10.26744205,21.63891721,81.69552997,1
1.080757094,1.887101979,0.625015423,0.399366234,0.206584594,1,5.179438666,27.3994117,15.43677266,11.88812672,500.8409037,307.3976963,75.7111745,11.52122365,21.65470855,90.34282739,1
1.043845861,1.850950623,0.616913717,0.408703212,0.193235274,0.9,6.818872965,21.18367431,15.22709439,12.24644895,477.4756929,293.3809318,61.46058936,10.45974485,18.98423651,85.54719394,1
0.983457874,1.97202528,0.569162044,0.397874512,0.190042048,0.9,6.008423812,23.06690004,15.69054124,10.39098422,490.8400809,305.3819115,73.38875827,10.23419024,19.38724675,72.72977286,1
1.021211537,1.763873156,0.571315739,0.423401984,0.201464596,0.9,6.018194967,24.1290911,19.1146771,10.91282182,565.6637537,294.3470372,60.92898571,10.37667763,19.30271219,83.07929295,1
1.09096376,1.944608863,0.616657916,0.385857016,0.201886659,1,6.958880881,23.02025847,15.92754446,14.40367766,518.6488159,319.6806459,64.39265777,10.36344687,17.21879417,89.0339242,1
0.896618647,1.850438252,0.571963626,0.422749081,0.208029964,0.8,5.901683645,21.66060242,15.91879226,10.46508893,514.6194516,328.6290365,65.29432253,11.91266111,20.27659379,86.81095428,1
1.129799803,1.891661444,0.625873657,0.412270496,0.220683953,1.1,6.034803999,20.78438548,16.07651436,11.25433119,529.4832595,304.852489,58.10957552,10.09289242,19.82006882,85.08984673,1
1.01475134,1.898811789,0.558272204,0.408762827,0.187765546,0.9,6.439950631,24.64456263,18.33559353,15.27698655,551.1636024,295.3843707,58.4436754,10.36762052,19.162917,89.87626322,1
1.043922287,1.763373357,0.574862552,0.359648804,0.204595752,0.9,7.005136314,20.45468015,17.42265244,10.70439465,516.1578801,301.8419324,70.397722,9.70769479,17.96466591,87.60605721,1
1.005831704,1.73387035,0.587501956,0.396796828,0.199553121,0.9,5.510755962,22.55865405,18.96895637,12.40200132,573.3655943,298.7789805,54.83156484,11.133235,19.81909815,84.52547427,1
1.129304296,2.189933084,0.618206758,0.417045988,0.213247279,1,5.789426182,19.98766332,16.00505043,11.46103613,557.7612167,312.5854777,59.28758259,11.65591582,17.91831044,91.32951422,1
1.161259747,1.937729659,0.619191567,0.395899241,0.193413346,1,6.89937454,23.71690161,16.89699473,12.28208523,557.9129844,310.2435269,57.63146663,10.70073227,20.30557532,93.13144601,1
1,2.4,0.6,0.4,0.1,0.9,4.4,28.2,10.6,12.9,425.7,279.5,90.7,11.2,19.8,73.1,0
1.044290269,1.77170186,0.563126237,0.4273252,0.180272111,1,7.115163898,24.52270266,15.34090756,12.42023288,478.0340952,300.2289226,59.77325009,10.58695745,16.91340652,94.74801732,1
1.130244878,1.859926537,0.591945311,0.37689449,0.19114131,1,5.778051601,22.90780495,14.99334555,15.06607031,523.1479624,318.1223107,65.67258533,9.296024258,18.65165995,93.14249081,1
1.238526127,2.122456143,0.580714865,0.390588145,0.203509732,1.1,6.305294175,26.22889507,14.81738051,14.77000746,539.7887298,298.1244118,65.00362142,10.58412978,16.07466456,89.47420961,1
1.195039077,1.705943212,0.614625522,0.417596934,0.204607401,1.1,5.233554378,20.62879785,16.89790656,14.41074322,466.0325705,326.8113029,56.14007877,10.58864183,17.57142639,96.59123942,1
1.062724996,1.890298463,0.605769602,0.410151268,0.198246792,0.9,5.568544874,24.26508345,18.18109167,10.42598679,533.1186391,290.2868722,51.8429587,10.54658038,20.75927068,92.49688142,1
1.5,1.9,0.6,0.5,0.1,1.3,9.7,10.5,11.7,5.9,582.7,315.1,94.7,14.5,19.5,81.5,0
1.299158981,1.746357286,0.585983028,0.419364486,0.190270949,1.2,5.039786345,22.93174663,21.18107927,11.81625289,514.073386,312.8076456,72.17600298,10.2460158,17.1006333,88.54931394,1
1.086295488,1.946633321,0.69126128,0.423833645,0.175429419,0.9,5.232456657,24.0384057,17.20227591,10.50760428,493.1683077,330.4453846,66.21651555,11.99555582,19.2517437,83.85559322,1
1.175208275,1.846263603,0.57771092,0.391899825,0.205272701,1,5.561152425,24.35612845,18.83199441,11.00288501,590.4134082,327.3895121,84.97446575,10.29701595,18.21105563,91.60496928,1
1.3,2.4,0.6,0.4,0.3,1.1,3.5,16.7,21.2,16.3,499.4,342,96.6,14.6,14.5,59.4,0
1.06108976,2.119608688,0.57178948,0.414249634,0.193672954,1,4.958987984,23.79691763,20.58539681,10.94352688,550.1023976,302.3775296,82.17240752,9.630825253,20.51824338,94.08097185,1
1.2,1.7,0.6,0.4,0.2,1,6.7,15.6,11.9,19.6,543,343.5,39.9,12.5,16.6,71,0
1.017986103,2.060477076,0.583758061,0.376995902,0.191793934,0.9,5.492847845,21.71147033,17.58622196,11.93022759,524.523894,320.1603751,74.2336311,10.74423338,17.65352982,87.52984619,1
0.8,2,0.6,0.5,0.2,0.7,3.2,21.3,19.8,10.5,574.1,268.8,38.1,8,15.9,95.1,0
1.07515026,1.862893057,0.543600722,0.408569325,0.181391054,0.9,6.21710381,26.16564677,18.05506828,14.13409825,549.9023612,291.5085189,64.75198131,9.711774388,18.40069824,84.53167278,1
1.104778233,1.72561219,0.573865337,0.385560429,0.208018301,1,6.517899012,21.97654182,19.20453209,11.2828051,518.8006891,294.1414543,68.2234215,10.59319947,19.09288269,88.29408587,1
1.05326474,1.881719462,0.583939396,0.386849515,0.201431538,0.9,6.099303913,23.7639556,18.53691779,11.72380451,538.6210635,290.1824941,60.19379032,11.54871138,20.21049134,84.65310643,1
1,1.8,0.5,0.4,0.2,0.9,5.5,10.6,13.1,19.1,433.4,279.5,47.1,13.4,18.4,70.7,0
1.4,2.3,0.5,0.4,0.3,1.3,7,17.1,21.2,5.9,504.2,251.1,86.5,11.3,13.9,70.5,0
1.261007625,1.98974215,0.563449403,0.432234479,0.193603375,1.2,6.830631698,22.93431647,15.45990499,14.15033153,503.5580783,317.4616942,71.22186872,10.23593973,19.94608853,93.76710314,1
1.005940253,1.962175108,0.653747577,0.396417023,0.199698044,0.9,6.178751711,19.50701626,18.64734452,10.56683851,536.8106326,322.5477278,68.73263529,11.46933663,19.45078994,90.36094185,1
0.6,2.2,0.6,0.4,0.3,0.6,6.6,28.3,25.3,12.3,450.2,349.8,77.8,11.4,10.5,82.9,0
1.013024376,1.958496845,0.611619604,0.382589103,0.194247831,0.9,6.721597808,21.94142501,19.65930536,14.90409594,525.6710963,288.7439372,82.22136777,11.63432912,19.27187973,91.36286863,1
1.100444295,2.09336938,0.592687563,0.414784302,0.192437061,1.1,6.869050733,21.49718487,18.83919901,11.54621534,559.1743443,310.0457217,63.62363989,10.69022818,18.80715814,82.88361543,1
0.966617292,1.876732743,0.632361515,0.395358881,0.180405241,0.9,5.912198786,23.75283135,20.33564528,10.28904469,540.9739833,321.162366,56.99049272,11.37198781,19.04464514,91.95343708,1
1.057344421,1.944569574,0.610662067,0.400047479,0.206886972,0.9,6.526488618,20.14461605,20.76774141,11.94114426,544.9096278,304.4368331,61.05002999,10.90686718,19.73860044,82.33192147,1
0.981209205,1.941905747,0.617572421,0.362731115,0.195534398,0.8,6.265709251,22.89089716,14.59426778,11.40002159,495.8063734,326.6252465,68.46717884,10.81498234,19.24620798,99.16175145,1
0.9,1.9,0.6,0.4,0.1,0.8,4.5,12.1,21.4,14.8,536.5,300.6,97.9,13.6,22.8,65.7,0
1.236173363,1.889387469,0.583994995,0.437802445,0.195900105,1.2,5.707489065,22.32899536,16.00490065,14.92450208,522.9398207,296.7643995,76.30514202,10.13388745,17.58814377,97.07166456,1
1.086431125,1.99600742,0.567666512,0.401731478,0.200340997,1,5.969458895,19.66468744,17.41176017,9.923270802,515.0066519,307.1156659,51.10905241,10.88220087,19.55451804,83.68522925,1
1.044364525,1.867548135,0.589851353,0.395837582,0.189241375,0.9,7.057969516,22.85435126,17.87781452,11.58084492,523.907097,325.220829,75.59169664,10.95369379,20.48563063,90.26486931,1
1.130708821,1.831912665,0.59380611,0.390302272,0.200835827,1,6.619985139,21.50574118,18.91266473,11.18107547,592.4310102,303.2784841,55.95437029,11.40316327,17.01579916,91.83385722,1
0.7,2.4,0.6,0.4,0.2,0.6,3.5,22.2,29.9,11.4,537.5,315.3,95.2,5.4,20.5,50.9,0
1.074393086,1.888069021,0.572187011,0.441654566,0.203944054,0.9,5.26005413,21.1611688,18.14580042,13.21229236,519.8164385,304.1829345,55.06464729,11.21320481,19.79394193,93.3953135,1
0.987714475,1.754002785,0.581498357,0.407073409,0.207720081,0.9,7.15871323,23.50180919,15.31839444,13.5567815,560.1036849,306.5258722,76.73495408,10.99805527,18.74055141,87.88125434,1
1.209843575,1.923452427,0.601588685,0.415635507,0.2033192,1.2,5.242570121,19.80686174,16.38751999,10.64911289,554.8185124,307.3742313,76.51663909,10.24149169,20.42465366,95.6123367,1
0.6,2.4,0.5,0.5,0.2,0.6,5,25.4,13.8,6.4,552.8,330.8,45.6,13.7,20.4,52.6,0
0.5,1.6,0.6,0.4,0.2,0.5,5.7,15.2,22.3,18.3,488.4,326.4,95.8,7.1,20.4,64.8,0
0.6,2.2,0.5,0.4,0.1,0.5,8.2,12.9,29,5.6,483.8,279.1,59.8,12.1,13,95.5,0
1.2,2.4,0.6,0.5,0.1,1,5.4,24.7,15,6.2,564.1,290.3,34.5,6.7,13.1,77.5,0
1,1.6,0.6,0.4,0.2,0.9,7.9,13.7,16.3,12.8,404.8,287,50.3,10.1,12.6,78.5,0
1.121957568,1.777140592,0.611927491,0.394784421,0.190110837,1,5.624828357,23.10797639,20.73919034,10.3416295,519.5430161,321.3824639,66.72429265,11.24104272,19.26669788,90.34958169,1
0.94608475,1.877357059,0.580346985,0.443167793,0.202212358,0.9,5.187797038,18.88063704,17.52490077,13.76606365,520.4189077,296.1053972,67.46849076,10.25709094,20.05270949,89.46616198,1
1.034500855,1.972414563,0.635721846,0.388546437,0.203924796,0.9,7.239152211,23.75385735,17.1006067,10.30949969,528.1838479,299.2176706,64.2480298,11.72788099,19.12550448,82.33234236,1
0.931649336,1.945930507,0.541542231,0.41365698,0.200150941,0.9,6.576206843,21.4314375,15.44152441,14.10182509,502.4491462,296.4526386,70.42322316,12.39829538,20.72738026,91.61166781,1
1.074756031,2.007496218,0.587508196,0.399984819,0.18423654,0.9,6.875464477,22.25976091,18.30799817,12.71827489,473.9417668,308.1798818,63.88181847,11.47063142,19.8196237,91.47052607,1
1.172002059,1.966371658,0.574033158,0.390111656,0.190363585,1,5.26772557,20.4984857,17.70179744,12.25594223,513.6998395,303.8836745,56.11564084,10.7357693,17.65584682,86.43549153,1
0.8,1.5,0.6,0.4,0.2,0.7,5.8,25.1,16.4,10.2,586.8,269.8,75.3,8.5,18,60.1,0
1.226138114,1.772527776,0.582010714,0.40678949,0.191315579,1.2,6.028405028,24.48261067,16.39304924,14.10272731,528.4103599,327.5930914,64.97665692,11.36094513,20.92363296,92.35712532,1
1.198302127,1.90727111,0.552383927,0.39888825,0.179060267,1.1,6.695447459,22.50518165,18.73496974,11.52296028,563.6530609,313.0469118,65.69198962,11.10732211,18.25540481,86.65875027,1
1.112936726,1.779425783,0.614172624,0.405271151,0.188998869,1,6.692408359,22.63774959,16.52350942,13.06864395,563.6167798,313.4367482,53.75170168,11.50150975,16.93376379,85.42819252,1
1.038279735,1.745382883,0.611370315,0.402421171,0.194704693,1,5.629449579,22.76007879,18.1968316,10.70718193,533.2714861,329.8416381,80.70554276,12.69409989,17.65940639,90.89926025,1
1.011419426,1.947327857,0.57113086,0.411778472,0.184377531,0.8,6.285757176,24.82807744,20.9117166,11.51293617,499.1021094,293.3351267,60.50108861,10.79508778,18.09299403,90.26862439,1
1.125886154,1.733072032,0.625527554,0.3882264,0.195363764,1,5.805572129,23.10967447,18.18945248,13.57281601,515.5307877,289.0481509,55.68524203,11.19616145,21.34089527,94.81599723,1
1.109099975,2.021791415,0.625980402,0.417810432,0.205663261,0.9,6.951727821,22.09234613,20.21742543,12.20039704,487.7391594,279.7787967,52.01928433,10.82874547,20.26615417,78.03205071,1
1.203552399,1.91196344,0.604774583,0.367530758,0.190317205,1.2,6.304535488,23.00448924,20.2303159,12.0010657,532.1524067,302.2374695,58.16799436,10.68808462,18.2912581,82.71194359,1
0.9,1.8,0.5,0.5,0.2,0.7,3.6,17.2,22.9,19.8,424.5,267.8,43.8,6.2,21,53.4,0
0.999866185,1.729117717,0.602455964,0.404330226,0.192144265,0.9,5.278010748,22.27536428,17.52825796,12.07337518,505.6570918,298.9931671,55.44674096,11.65047854,19.67692033,86.96222656,1
0.940691172,1.736357047,0.584694949,0.385731991,0.214848235,0.8,6.583419047,22.28574414,16.1576603,12.23619282,532.9010959,329.8794033,77.67044489,9.573021919,20.61404724,93.07341796,1
1.113582336,1.694074228,0.584387886,0.395418981,0.19409873,0.9,5.893230572,20.26835952,19.78356602,10.02828191,525.5405389,310.1629149,66.7671126,10.05875871,18.14358391,87.48334523,1
1.4,1.8,0.5,0.4,0.2,1.3,7.8,24.5,18,17.5,488.7,271,53.2,10.3,21,92.6,0
1.187145283,2.031578096,0.631770257,0.365136695,0.196460845,1.1,5.960798463,21.01089119,18.90577707,11.22307084,502.5982543,316.0035252,58.70380025,9.364766628,19.04783394,85.09488939,1
0.9,1.9,0.6,0.4,0.2,0.8,5,19.5,19.9,6.4,408.8,254.3,43.8,6.8,18.7,76.9,0
1.109280379,1.904053269,0.636195212,0.390663491,0.225583363,1,5.976408815,23.37814932,21.04837633,13.60199763,496.5590562,312.5939735,72.59026178,11.35674261,17.78537101,87.8737922,1
1.12684842,1.818807074,0.574998707,0.384461549,0.19744713,1,5.633086165,20.40477881,16.61892602,12.66019111,519.2176795,300.7202721,68.40291375,11.63493442,19.36771558,87.06977697,1
1.094613858,1.955203061,0.600148002,0.389458089,0.213391173,0.9,5.991137163,19.776842,18.71154412,10.33469723,509.8899682,298.6523177,67.39150055,11.56801662,17.28597334,86.94166892,1
1.048754972,1.955140397,0.581331306,0.378752329,0.187813079,0.9,6.102788377,22.16317827,16.13920768,11.94143206,540.3355182,315.8664468,79.68011943,11.78708827,18.16821122,95.20139333,1
1.075617497,2.033125902,0.606538047,0.38947809,0.200108455,1,6.757145974,21.09969198,19.08834379,12.05234501,577.7120235,300.7047452,53.68793307,10.09736036,18.64589013,83.50454211,1
1.034084117,1.780272293,0.57568259,0.389566141,0.197164275,0.9,4.983231774,23.50095239,18.03576304,12.28920825,544.8243762,315.0096435,58.54140658,9.714028801,18.22425355,84.87743436,1
0.6,2,0.6,0.4,0.1,0.5,5.9,13.1,23.7,18.9,446.8,323.2,36.5,13.8,11.5,74.6,0
1.277522633,1.963817176,0.684764052,0.381450299,0.196289996,1.1,5.861176684,24.88921178,19.11528633,11.79591253,534.9331622,330.5302623,80.78404564,11.42327289,18.72405815,81.79418299,1
1.144023225,2.021527727,0.562330896,0.343114068,0.221584107,0.9,5.666587904,23.68461062,17.49704192,11.83440867,523.9502862,314.750134,65.63350108,12.3183376,17.70205133,86.05168807,1
1.5,1.6,0.6,0.4,0.3,1.4,3.1,12.5,23,17.7,526.4,259.8,91.1,9.3,14.2,73.5,0
1.113968813,1.798755968,0.628545665,0.415101199,0.188287632,0.9,5.108210929,21.1228172,20.02357976,11.72749586,515.481118,307.0594679,77.57631183,11.21848429,19.82445617,80.43905923,1
0.951182673,1.961101015,0.575549052,0.406192164,0.197698409,0.9,5.389000918,23.28201166,15.56404782,13.53268269,567.7234147,303.0112524,57.09347838,11.48821714,19.63285471,89.13544289,1
1.007469459,1.925455572,0.618096741,0.386292944,0.183724717,0.9,6.378427894,23.30602495,17.92373158,12.4021037,525.5522627,336.671936,63.90502461,11.73435526,20.30149187,86.10388521,1
1.073417956,1.803292942,0.6334189,0.368129579,0.198192846,0.9,5.406681322,20.87153175,15.0357831,13.95692587,471.4902694,321.2136083,62.91785106,11.71101241,18.3269659,73.54614266,1
1.042599757,1.971081787,0.625364051,0.432908485,0.192803125,1,6.665962634,21.71871174,17.15220846,13.60433878,509.2597681,330.9041785,62.73780632,11.10864006,18.67765723,95.41830052,1
1.074090913,2.029804959,0.583449651,0.406706148,0.206784154,1.1,6.121345247,24.17644254,18.71602304,11.01686066,547.7799058,327.5270062,50.83735714,10.76904593,19.55033552,83.26025721,1
1.014058035,1.970136663,0.584916143,0.365839564,0.188801329,0.9,5.298990151,23.72803575,18.31233217,14.71080259,526.6647649,311.4508426,55.62505269,11.12027711,20.95524806,91.55415807,1
1.130038571,1.802458718,0.592928888,0.40347589,0.193234953,1,5.43063508,24.70070515,21.12702023,11.19562741,471.0850729,313.7670698,63.7194352,11.45757844,17.87107585,84.67065082,1
1.3,1.9,0.6,0.4,0.1,1.2,5.5,13.4,21.2,7.7,438.8,341.6,82.5,8.9,18.6,69.8,0
1.140529977,1.929838584,0.579128881,0.38872884,0.19049682,1.1,6.141525087,20.80211517,17.15873129,11.44812716,562.2164675,317.6395483,44.58995536,10.94062337,18.01139535,89.09407312,1
1.155480328,2.089778508,0.607225356,0.384291989,0.207525192,1.2,5.676488956,24.70197784,17.36027574,12.45918767,560.3007743,325.6365901,77.14181589,11.05532787,18.35669347,85.36050504,1
1.058884913,1.751274361,0.598084146,0.385058104,0.199551379,1,6.277388297,25.14792274,18.36247157,12.8212393,554.7187933,308.3545989,72.11308675,11.39297716,21.0994786,85.0736002,1
1.080587334,1.786274912,0.590971582,0.400794473,0.18567713,1,6.755254883,22.9356473,17.40446895,12.9187155,491.4848386,318.0582109,70.85280152,10.87123953,18.19789042,88.0866664,1
0.9,2.4,0.6,0.4,0.3,0.8,8.3,28.3,12.8,7.6,540.7,304.3,43.9,6.5,11.4,81.9,0
1.2,2.1,0.5,0.4,0.2,1.1,7.1,18.6,11.8,18.1,436.2,311.4,76.6,13.4,13.7,60.9,0
1.1,1.7,0.6,0.4,0.2,1,6.6,21.3,21.2,19.3,472,310.3,71.2,6.7,17.9,73.5,0
1.069432242,1.984207092,0.588757067,0.383402625,0.211612089,0.9,6.384247196,19.5144696,19.71404835,10.44295827,504.0584922,279.2747833,70.32714628,12.40578211,19.90671794,86.95573032,1
